0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:57 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:58 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.050
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/keystoremgt/images/add.gif HTTP/1.1 200 407 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.014
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/keystoremgt/images/list.gif HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/consent/images/add.png HTTP/1.1 200 639 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/consent/images/list.png HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/consent/images/consent.gif HTTP/1.1 200 1017 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.014
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/oauth/images/add.gif HTTP/1.1 200 407 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.013
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/oauth/images/list.gif HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.013
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/oauth/images/oauth.gif HTTP/1.1 200 1025 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.016
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventprocessor/images/streamingAnalytics.png HTTP/1.1 200 792 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventpublisher/images/events.png HTTP/1.1 200 625 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.034
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventpublisher/images/event-publisher.png HTTP/1.1 200 863 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventprocessor/images/executionPlan.png HTTP/1.1 200 829 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.045
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/admin/images/leftRightSlider-dark.png HTTP/1.1 200 1421 https://localhost:9443/carbon/admin/css/global.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventstream/images/event-stream.png HTTP/1.1 200 688 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/eventreceiver/images/event-receiver.png HTTP/1.1 200 799 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.036
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/event-flow/images/event-flow.png HTTP/1.1 200 865 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.047
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/functions-library-mgt/images/script.png HTTP/1.1 200 752 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/functions-library-mgt/images/add.gif HTTP/1.1 200 407 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/functions-library-mgt/images/list.gif HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/mediation/images/mediation-icon.gif HTTP/1.1 200 573 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/configadmin/images/synapse-icon.gif HTTP/1.1 200 574 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/carbonapps/images/applications.gif HTTP/1.1 200 1043 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/carbonapps/images/list.gif HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/carbonapps/images/add.gif HTTP/1.1 200 407 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.021
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/admin/images/down-arrow.gif HTTP/1.1 200 610 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/server-admin/images/restart.gif HTTP/1.1 200 631 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.020
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/images/list.gif HTTP/1.1 200 216 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/images/add.gif HTTP/1.1 200 622 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/generic/images/list7.png HTTP/1.1 200 938 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/generic/images/list3.png HTTP/1.1 200 662 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/generic/images/add7.png HTTP/1.1 200 934 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/generic/images/add3.png HTTP/1.1 200 824 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:25 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.217
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:26 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.515
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:26 -0700] GET /carbon/admin/images/table-header.gif HTTP/1.1 200 873 https://localhost:9443/carbon/admin/css/global.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:31 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.043
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:31 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:37 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.028
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:37 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:43 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.067
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:43 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:49 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.064
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:49 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:55 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.042
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:55 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:01 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:01 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:07 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.030
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:07 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:13 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.031
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:13 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:19 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.052
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:19 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.015
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:25 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.028
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:25 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:31 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.021
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:31 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:37 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:37 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:43 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.030
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:43 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1241 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:49 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:49 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:55 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.013
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:07:55 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1240 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.012
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:01 -0700] GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1 200 4385 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.039
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:01 -0700] GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1 200 1239 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:04 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] GET /carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add HTTP/1.1 200 25111 https://localhost:9443/carbon/admin/index.jsp?loginStatus=true Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 2.831
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:06 -0700] GET /carbon/idpmgt/css/idpmgt.css HTTP/1.1 200 394 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.044
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:07 -0700] GET /carbon/idpmgt/js/idp_mgt_edit.js HTTP/1.1 200 5121 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.026
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:08:07 -0700] GET /carbon/idpmgt/images/ok.png HTTP/1.1 200 475 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?region=region1&item=identity_providers_add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
